Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0004418	0.0266975031975971	-0.0586300658930663	-0.118556862653502	-0.249434079521052	0.00103839873769298	0.0322548922469037	-0.048103751792359	0.0094362901014628	0.0433939175190689	0.0899108595959192	0.0797740361199089	0.0719238622379452	0.0958783377877464	0.00149742063650989	0.0694407465956819	0.0737084253467817	0.0724845428139648	0.051396439717117	0.296933021412342	-0.734951730472043	-1.64836618841854	-2.60156866792209	0.693458279106682	0.464495182269676	-0.652622160438805	0.130183480989616	0.844298121774707	0.766792802082724	0.463137632266989	0.100679390963417	0.00989838244066375	0.488740430221715	0.642744156229905	0.514669087605516	0.896538095074658	0.399403631469105	0.991593789633675	0.998353477037475	0.635352021435558	0.226652839366509	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.747394333840978	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	hydroxymethylbilane synthase activity	MF	Catalysis of the reaction: H(2)O + 4 porphobilinogen = hydroxymethylbilane + 4 NH(4)(+).
GO:0009094	0.0224575567137399	0.0284703491800123	0.0360854514085766	0.0177539787316299	-0.000857545115565236	-0.000331077213715797	0.00018757147388793	-0.00779333319340477	-0.0140523531054535	0.0553343665304797	0.0541173694128017	0.0471202702644302	0.0646043273894734	0.00109022024286129	0.0413000862444691	0.0452254987287113	0.0446383925730779	0.0325069873525322	0.40585188051931	0.526085238231803	0.765815883611697	0.27481098324263	-0.786579703670334	-0.00801638068637532	0.00414747165118272	-0.174588123455526	-0.432287155775413	0.685238848360441	0.599349450241402	0.44459206293852	0.783714755226775	0.432359304680279	0.993611056900925	0.996694497157176	0.861560976697653	0.665948579314993	0.983777625352245	0.998353477037475	0.923059220900385	0.982191815806395	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.892686702121019	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-phenylalanine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of L-phenylalanine, the L-enantiomer of 2-amino-3-phenylpropanoic acid, i.e. (2S)-2-amino-3-phenylpropanoic acid.
GO:0046556	-0.0989667793925502	0.0334795240675299	0.0708654758715283	-0.00104927993244615	-0.00058256461935553	-0.00106068260866794	0.101446599609202	0.164374048591275	0.0465123653993909	0.102485635675132	0.0937979147245759	0.0821589946417311	0.112485890709198	0.00206055343653102	0.0870261153351715	0.0920521395452476	0.0841589617545387	0.0636474329241541	-0.965664883089213	0.35693249861511	0.862540689312836	-0.0093281026254109	-0.282722403130825	-0.0121880955456053	1.10205585780368	1.95313779025333	0.730781482653317	0.335253289669407	0.721478357321505	0.389312550430912	0.992565661208044	0.777650720892399	0.990286395666803	0.271620084965786	0.0520485818995327	0.465676314101826	0.916512561487006	0.998353477037475	0.89590121930409	0.999165293471754	0.999719775516207	0.999608607767095	0.999842020564018	0.731344708652549	0.789624050406064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	alpha-L-arabinofuranosidase activity	MF	Catalysis of the hydrolysis of terminal non-reducing alpha-L-arabinofuranoside residues in alpha-L-arabinosides.
GO:0046373	-0.0983494799430188	0.0335417199468183	0.0708383008595987	-0.00215132413730697	-0.00059901695167498	-0.00147802320295477	0.101670544293411	0.164491993644972	0.0470213485885728	0.102456069969621	0.0937913938385766	0.0821575333992654	0.112414276986881	0.00205926558313706	0.0870023326800595	0.0920379688747796	0.084148308753427	0.0636205296792711	-0.959918528713628	0.357620444414619	0.862225263206747	-0.0191374636298024	-0.290888633588701	-0.0169883169499606	1.10465871353307	1.95478668652711	0.739090806467984	0.338131203599305	0.720964105683985	0.389485694401684	0.984748480632275	0.771405648679726	0.986461057873474	0.270492654343412	0.0518522893843758	0.460625624334103	0.917377779166167	0.998353477037475	0.89590121930409	0.997865967529375	0.999719775516207	0.999608607767095	0.999842020564018	0.731344708652549	0.785534491458478	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-arabinose metabolic process	BP	The chemical reactions and pathways involving L-arabinose, the D-enantiomer of arabino-pentose. L-arabinose occurs free, e.g. in the heartwood of many conifers, and in the combined state, in both furanose and pyranose forms, as a constituent of various plant hemicelluloses, bacterial polysaccharides etc.
GO:0004664	0.022114354073374	0.0286437921563259	0.0356079064420506	0.0187578601404024	-0.000876196232800895	0.000750251819983674	0.00176806719061324	-0.00693773502559328	-0.0135310578489412	0.0556807745413967	0.0543155529109083	0.0474189726083519	0.0647650442435885	0.00109804322792279	0.0417054514853063	0.045602078998942	0.0449792683933344	0.032731658515828	0.397163190625748	0.527358935355205	0.75092108671665	0.289629388190518	-0.797961510548565	0.0179892985992012	0.0387716356233289	-0.154242949550095	-0.413393590868548	0.691625289908331	0.598466277807201	0.453488276021424	0.77236768788056	0.425737948515136	0.985663403512014	0.969106991823717	0.877557056920019	0.6797137490693	0.983777625352245	0.998353477037475	0.927886674280147	0.982191815806395	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.89780428204042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	prephenate dehydratase activity	MF	Catalysis of the reaction: prephenate = phenylpyruvate + H2O + CO2.
GO:0004424	-0.00739331900665241	-0.00081865803463135	0.0263430742959473	0.0403685898223778	-0.000347260363245955	0.00809621213772633	0.00842181522062726	0.0388208601366574	-0.0176438783791004	0.055729013357634	0.0556933896345813	0.0466833565688299	0.0608353482309683	0.00105095136422169	0.0391485872230953	0.0450598228666306	0.0441660416673173	0.0312272788952298	-0.132665528442191	-0.0146993752760027	0.564292635151611	0.663571278808397	-0.330424770420398	0.206807262075349	0.186902981078163	0.878975309335558	-0.565014916550913	0.894577002583582	0.98828510156683	0.573119574535804	0.507647099809539	0.741387867322184	0.836348250142987	0.851905872471247	0.380356575797279	0.572629041511665	0.993141907375872	0.998353477037475	0.966081458457755	0.935876963287919	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.845693501062281	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	imidazoleglycerol-phosphate dehydratase activity	MF	Catalysis of the reaction: D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate = 3-(imidazol-4-yl)-2-oxopropyl phosphate + H(2)O.
GO:0016799	-0.0638455186512269	0.00111811637516267	-0.0444713783155674	-0.10027025954989	0.00130596573188738	-0.0034999816723661	-0.00107503056332458	0.0184843981644731	0.078555634067119	0.0820829496081271	0.0763722573209715	0.0645935286464875	0.0861218331683889	0.0015269286111454	0.0657378060267178	0.069302556284097	0.0661361614164691	0.0487805611283422	-0.777817061351136	0.0146403473510484	-0.688480398074454	-1.16428385069136	0.855289318933996	-0.0532415345736304	-0.0155121343420238	0.279490036442759	1.61038807775167	0.437497618054127	0.988332141417686	0.491862719587271	0.245547534174312	0.393304888605326	0.957586914466747	0.987637411257335	0.78012667798858	0.108721410230755	0.968370114454838	0.998353477037475	0.943911239246383	0.810877903552378	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.433867393902055	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	hydrolase activity, hydrolyzing N-glycosyl compounds	MF	Catalysis of the hydrolysis of any N-glycosyl bond.
GO:0006522	-0.0321098744998009	0.0153225392536711	0.0431933701346896	0.0683628719743916	0.000492691837247899	-0.0227149276802456	0.033038563738919	0.022705426711788	-0.050859428343155	0.0534721619698167	0.0518137436747131	0.045716577110683	0.0578946730970041	0.00101104068562404	0.0383446625833445	0.0406444260764609	0.0426225550908385	0.0307160855665468	-0.600497030920985	0.295723454183625	0.944807613879656	1.18081454333195	0.487311583256216	-0.592388253016264	0.812868255951415	0.532709187973305	-1.65579133555177	0.548782107650568	0.767715237956905	0.345775093199451	0.238928685012817	0.626514092155715	0.554188130787541	0.417156699310031	0.594762961327489	0.0991642953187826	0.983777625352245	0.998353477037475	0.876577583394571	0.80504735545224	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.409167580265973	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	alanine metabolic process	BP	The chemical reactions and pathways involving alanine, 2-aminopropanoic acid.
GO:0008784	-0.0321098744998009	0.0153225392536711	0.0431933701346896	0.0683628719743916	0.000492691837247899	-0.0227149276802456	0.033038563738919	0.022705426711788	-0.050859428343155	0.0534721619698167	0.0518137436747131	0.045716577110683	0.0578946730970041	0.00101104068562404	0.0383446625833445	0.0406444260764609	0.0426225550908385	0.0307160855665468	-0.600497030920985	0.295723454183625	0.944807613879656	1.18081454333195	0.487311583256216	-0.592388253016264	0.812868255951415	0.532709187973305	-1.65579133555177	0.548782107650568	0.767715237956905	0.345775093199451	0.238928685012817	0.626514092155715	0.554188130787541	0.417156699310031	0.594762961327489	0.0991642953187826	0.983777625352245	0.998353477037475	0.876577583394571	0.80504735545224	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.409167580265973	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	alanine racemase activity	MF	Catalysis of the reaction: L-alanine = D-alanine.
GO:0016866	0.0279668927118379	-0.0276800086330827	-0.0140406517381357	-0.0142650156635973	-0.000368750042197936	0.0029326363067831	0.0274552440605029	-0.00136722068628121	-0.0129941507232348	0.0502405949025104	0.0512797321841754	0.0431771434668346	0.0569347120395375	0.000938113975817979	0.035650552567111	0.0390253085825646	0.0396294787287266	0.027505080612226	0.556659266597188	-0.539784578703876	-0.325187138628582	-0.250550413844039	-0.393075949941379	0.0822606129670082	0.70352407342063	-0.0345000926113657	-0.472427291031422	0.578315957711018	0.589881795206637	0.745342966648062	0.802391381135985	0.694637220233305	0.934512932446026	0.482459827984323	0.972509091704279	0.637081768920776	0.983777625352245	0.998353477037475	0.982489378835859	0.982191815806395	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.887477030441287	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	intramolecular transferase activity	MF	Catalysis of the transfer of a functional group from one position to another within a single molecule.
GO:0070403	0.0104703443094495	-0.00060944254299235	0.0371596525868784	0.0172903329005663	0.00012557875044502	-0.0279178879628069	-0.027593442416282	-0.0369610412176084	-0.0165783986744691	0.0542555151007047	0.0521067530752316	0.0457749411911821	0.0601503094970823	0.00100667090652435	0.0395029950046235	0.0413149892787404	0.0411141154545128	0.0301222019645312	0.192982119698159	-0.0116960375963637	0.81179028568663	0.28745210199467	0.124746577686044	-0.706728387544775	-0.667879694464324	-0.898986657234564	-0.550371406910762	0.847147831882407	0.990678535085807	0.417773781707387	0.77403192308993	0.900836058887897	0.480469785811825	0.504897933185675	0.369625115928571	0.582613072504245	0.992650683275636	0.998353477037475	0.915310819742594	0.982191815806395	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.854071468984199	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NAD+ binding	MF	Interacting selectively and non-covalently with the oxidized form, NAD, of nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions.
GO:0006518	0.0590453139870781	-0.0502456202988968	-0.0268406200185367	0.043105762879139	-0.00122788626686898	-0.0076512972999129	0.0188700868876386	-0.0324291582139133	0.0272147423178867	0.0690083923250564	0.0632956874514807	0.0577328128196928	0.0714534752718062	0.00132328443554463	0.0523972546176491	0.0579444061405476	0.0550143079751799	0.0405144843407258	0.855625120332491	-0.793823755171513	-0.464911004810444	0.603270347805568	-0.927908039939739	-0.146024774689926	0.325658474122041	-0.589467711355088	0.671728710379513	0.39311945914739	0.428138163431967	0.642446795228799	0.546939203331026	0.354454030563631	0.884033154697268	0.744986767886095	0.556141626831419	0.502448602414142	0.94591543571498	0.998353477037475	0.973760655937907	0.95435742588386	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.805071818196325	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	peptide metabolic process	BP	The chemical reactions and pathways involving peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another.
GO:0045148	0.0590453139870781	-0.0502456202988968	-0.0268406200185367	0.043105762879139	-0.00122788626686898	-0.0076512972999129	0.0188700868876386	-0.0324291582139133	0.0272147423178867	0.0690083923250564	0.0632956874514807	0.0577328128196928	0.0714534752718062	0.00132328443554463	0.0523972546176491	0.0579444061405476	0.0550143079751799	0.0405144843407258	0.855625120332491	-0.793823755171513	-0.464911004810444	0.603270347805568	-0.927908039939739	-0.146024774689926	0.325658474122041	-0.589467711355088	0.671728710379513	0.39311945914739	0.428138163431967	0.642446795228799	0.546939203331026	0.354454030563631	0.884033154697268	0.744986767886095	0.556141626831419	0.502448602414142	0.94591543571498	0.998353477037475	0.973760655937907	0.95435742588386	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.805071818196325	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	tripeptide aminopeptidase activity	MF	Catalysis of the release of the N-terminal residue from a tripeptide.
GO:0004372	-0.0270585117352259	0.0194544267453987	0.0822850203097586	0.106649319270248	-0.000151010854215279	0.000157258087400715	0.0158771454174788	-0.00113196339428576	-0.0418007580983832	0.0645070557522629	0.059366120373998	0.051894205648443	0.0639285060528741	0.0011893573626715	0.0462121671382491	0.0491078133387053	0.0497128861525161	0.0356454379245683	-0.41946592383852	0.327702511513951	1.58563021211266	1.6682592141609	-0.126968444434634	0.00340295850939556	0.323312001452219	-0.0227700196446644	-1.17268185025081	0.675277656559638	0.743442679235014	0.114233886951358	0.0966614853134635	0.899079274713723	0.997287865823184	0.746760591851265	0.981853993164212	0.242168990120627	0.983777625352245	0.998353477037475	0.652327558194083	0.578993952873549	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.611919804573935	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	glycine hydroxymethyltransferase activity	MF	Catalysis of the reaction: 5,10-methylenetetrahydrofolate + glycine + H2O = tetrahydrofolate + L-serine.
GO:0019264	-0.0270585117352259	0.0194544267453987	0.0822850203097586	0.106649319270248	-0.000151010854215279	0.000157258087400715	0.0158771454174788	-0.00113196339428576	-0.0418007580983832	0.0645070557522629	0.059366120373998	0.051894205648443	0.0639285060528741	0.0011893573626715	0.0462121671382491	0.0491078133387053	0.0497128861525161	0.0356454379245683	-0.41946592383852	0.327702511513951	1.58563021211266	1.6682592141609	-0.126968444434634	0.00340295850939556	0.323312001452219	-0.0227700196446644	-1.17268185025081	0.675277656559638	0.743442679235014	0.114233886951358	0.0966614853134635	0.899079274713723	0.997287865823184	0.746760591851265	0.981853993164212	0.242168990120627	0.983777625352245	0.998353477037475	0.652327558194083	0.578993952873549	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.611919804573935	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	glycine biosynthetic process from serine	BP	The chemical reactions and pathways resulting in the formation of glycine from other compounds, including serine.
GO:0035999	-0.0270585117352259	0.0194544267453987	0.0822850203097586	0.106649319270248	-0.000151010854215279	0.000157258087400715	0.0158771454174788	-0.00113196339428576	-0.0418007580983832	0.0645070557522629	0.059366120373998	0.051894205648443	0.0639285060528741	0.0011893573626715	0.0462121671382491	0.0491078133387053	0.0497128861525161	0.0356454379245683	-0.41946592383852	0.327702511513951	1.58563021211266	1.6682592141609	-0.126968444434634	0.00340295850939556	0.323312001452219	-0.0227700196446644	-1.17268185025081	0.675277656559638	0.743442679235014	0.114233886951358	0.0966614853134635	0.899079274713723	0.997287865823184	0.746760591851265	0.981853993164212	0.242168990120627	0.983777625352245	0.998353477037475	0.652327558194083	0.578993952873549	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.611919804573935	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	tetrahydrofolate interconversion	BP	The chemical reactions and pathways by which one-carbon (C1) units are transferred between tetrahydrofolate molecules, to synthesise other tetrahydrofolate molecules.
