Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0071518	0.097652239101155	0.225665172300353	0.350481881029176	0.186387140976777	0.161440155611576	0.215792666636311	0.523921546247237	1.39782553755277	1.62416029465851	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	autoinducer-2 kinase activity	MF	Catalysis of the reaction: 4,5-dihydroxy-pentane-2,3-dione + ATP = 5-phospho-4-hydroxy-pentane-2,3-dione (P-DPD) + ADP.
GO:0008824	0.0501551887759529	0.00954323665626289	-0.0911703146577723	0.204261938314723	0.186281512731802	0.259900717113112	0.245543487885024	0.0512301865940005	-0.350789007704407	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cyanate hydratase activity	MF	Catalysis of the reaction: cyanate + H2O = carbamate.
GO:0010340	-0.186373512546908	-0.214236328367906	-0.373906088179045	0.21987859303753	0.196419818885527	0.269073351672099	-0.847620088760057	-1.09070627181854	-1.38960653611919	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carboxyl-O-methyltransferase activity	MF	Catalysis of the transfer of a methyl group to the carboxyl group of an acceptor molecule to form a methyl ester.
GO:0019898	-0.125937561344988	0.040718900469093	-0.0939058470343291	0.20661111114011	0.185209781237567	0.276001809449218	-0.609539151355636	0.219852861965552	-0.340236345630215	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	extrinsic component of membrane	CC	The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region.
GO:0070566	0.0988343775574999	0.125168580724468	0.414408437347199	0.210639316528026	0.184415441973943	0.258208471245746	0.469211442510306	0.678731560571557	1.60493741877582	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	adenylyltransferase activity	MF	Catalysis of the transfer of an adenylyl group to an acceptor.
GO:0016760	0.0365579600899667	0.089153759656236	0.269443926300291	0.217632906571333	0.17674167087606	0.257998282526186	0.167979928522364	0.504429765851626	1.04436325568541	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellulose synthase (UDP-forming) activity	MF	Catalysis of the reaction: UDP-glucose + ((1,4)-beta-D-glucosyl)(n) = UDP + ((1,4)-beta-D-glucosyl)(n+1).
GO:0019379	-0.141374214614894	-0.118717640168287	-0.0678978921391948	0.225702912070362	0.197259544961426	0.267671576386765	-0.626373019816515	-0.601834705598163	-0.253661195767337	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	BP	The pathway by which inorganic sulfate is processed and incorporated into sulfated compounds, where the phosphoadenylyl sulfate reduction step is catalyzed by the enzyme phosphoadenylyl-sulfate reductase (thioredoxin) (EC:1.8.4.8).
GO:0018551	0.373929909704723	0.230768628438916	0.304945291402629	0.179531052147153	0.166327729421028	0.224083071834672	2.08281467318662	1.3874332875354	1.36085822505868	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hydrogensulfite reductase activity	MF	Catalysis of the reaction: trithionate + acceptor + 2 H2O + OH- = 3 HSO3- + reduced acceptor.
GO:0019491	0.14945994340762	0.244531411970123	0.0157369917957675	0.191735446047077	0.166653338935794	0.231878551046653	0.779511282284882	1.46730580696215	0.0678673888754863	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ectoine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of ectoine (1,4,5,6-tetrahydro-2-methyl-4-pyrimidinecarboxylic acid), a tetrahydropyrimidine commonly synthesized by halophilic bacteria.
GO:0047307	0.147572208255347	0.240504715582968	0.015430194392387	0.191540085470636	0.166613634313541	0.231871986440651	0.770450780016857	1.4434876027635	0.0665461776096717	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	diaminobutyrate-pyruvate transaminase activity	MF	Catalysis of the reaction: L-2,4-diaminobutyrate + pyruvate = L-alanine + L-aspartate 4-semialdehyde.
GO:0006650	-0.0398810548076139	0.098005679359677	-0.28895976861066	0.231368182606726	0.192462936740256	0.27889687974868	-0.172370523718046	0.509218455353528	-1.03608103780525	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	glycerophospholipid metabolic process	BP	The chemical reactions and pathways involving glycerophospholipids, any derivative of glycerophosphate that contains at least one O-acyl, O-alkyl, or O-alkenyl group attached to the glycerol residue.
GO:0047294	-0.0398810548076139	0.098005679359677	-0.28895976861066	0.231368182606726	0.192462936740256	0.27889687974868	-0.172370523718046	0.509218455353528	-1.03608103780525	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	phosphoglycerol geranylgeranyltransferase activity	MF	Catalysis of the reaction: sn-glycerol 1-phosphate + all-trans-geranylgeranyl diphosphate = sn-3-O-(geranylgeranyl)glycerol 1-phosphate + diphosphate.
GO:0030253	-0.0610252669406884	0.244789759125123	0.0617830997462149	0.236857017970406	0.194554060722614	0.277067753683467	-0.257646015573468	1.25820945713456	0.222989138666776	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein secretion by the type I secretion system	BP	The process in which proteins are secreted into the extracellular milieu via the type I secretion system; secretion occurs in a continuous process without the distinct presence of periplasmic intermediates and does not involve proteolytic processing of secreted proteins.
GO:0030256	-0.0610252669406884	0.244789759125123	0.0617830997462149	0.236857017970406	0.194554060722614	0.277067753683467	-0.257646015573468	1.25820945713456	0.222989138666776	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	type I protein secretion system complex	CC	A complex of three secretory proteins that carry out secretion in the type I secretion system: an inner membrane transport ATPase (termed ABC protein for ATP-binding cassette), which provides the energy for protein secretion; an outer membrane protein, which is exported via the sec pathway; and a membrane fusion protein, which is anchored in the inner membrane and spans the periplasmic space.
GO:0019058	-0.019768479276681	0.0367487871487828	0.555604843791876	0.277889762125884	0.213371080377987	0.295228438586694	-0.0711378466246839	0.172229465603691	1.88194892894345	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	viral life cycle	BP	A set of processes which all viruses follow to ensure survival; includes attachment and entry of the virus particle, decoding of genome information, translation of viral mRNA by host ribosomes, genome replication, and assembly and release of viral particles containing the genome.
GO:0043711	0.122555041688863	1.11187691397358	-0.0673464932710492	0.272471252374168	0.215391332019191	0.307637589838902	0.449790723318457	5.16212469438889	-0.218915033453214	0.654886082373896	4.6309920412109e-06	0.827644424992164	1	0.000416789283708981	1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	pilus organization	BP	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a pilus, a short filamentous structure on a bacterial cell, flagella-like in structure and generally present in many copies.
GO:0019439	-0.541091555994553	-0.331225382069167	-0.550302233028139	0.295279566600813	0.275487020006244	0.339038588855269	-1.83247206104868	-1.20232663615752	-1.62312565919467	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	aromatic compound catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of aromatic compounds, any substance containing an aromatic carbon ring.
GO:0009428	0.0152649265784462	0.319784030723865	0.454367081510479	0.245819056008433	0.212335565968608	0.288128950629623	0.0620982230845541	1.50603140489023	1.57695740229363	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	bacterial-type flagellum basal body, distal rod, P ring	CC	One of the rings of the bacterial-type flagellar basal body; anchors the basal body to the peptidoglycan layer.
GO:0044384	-0.0343633121146394	-0.254136807457313	-0.433592761120306	0.242305296708829	0.220212751368919	0.27660545652948	-0.141818245747771	-1.15405127939917	-1.56754955798963	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	host outer membrane	CC	The external membrane of Gram-negative bacteria or certain organelles such as mitochondria and chloroplasts; freely permeable to most ions and metabolites, occurring in a host cell.
GO:0003865	-0.012768853670247	-0.37634710250147	-0.380066730921579	0.227104626976053	0.206393037364328	0.259148918398718	-0.056224542142831	-1.82344863619182	-1.46659586028764	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3-oxo-5-alpha-steroid 4-dehydrogenase activity	MF	Catalysis of the reaction: a 3-oxo-5-alpha-steroid + acceptor = a 3-oxo-delta(4)-steroid + reduced acceptor.
GO:0008202	-0.012768853670247	-0.37634710250147	-0.380066730921579	0.227104626976053	0.206393037364328	0.259148918398718	-0.056224542142831	-1.82344863619182	-1.46659586028764	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	steroid metabolic process	BP	The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus.
GO:0008968	-0.377233287229521	-0.00607103651145764	-0.306542938547507	0.205717404000158	0.167768770825437	0.231473403525341	-1.8337451275111	-0.0361869284825037	-1.32431170872704	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	D-sedoheptulose 7-phosphate isomerase activity	MF	Catalysis of the reaction: D-sedoheptulose-7-phosphate = D-alpha,beta-D-heptose 7-phosphate.
GO:0008746	-0.539219493164064	-0.492964764130459	0.0790924149391464	0.232821378032826	0.198209779164136	0.260913292596645	-2.31602225586019	-2.48708598641967	0.303136778322054	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NAD(P)+ transhydrogenase activity	MF	Catalysis of the reaction: NADPH + H+ + NAD+ = NADP+ + NADH + H+.
GO:0004451	0.621858523561693	1.01084317177006	-0.171544720622742	0.258553394408851	0.216233456511554	0.305193947214861	2.40514546321657	4.67477691971336	-0.562084281776311	0.0210094785525449	3.47481216335449e-05	0.57727508521238	1	0.00312733094701904	1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	isocitrate lyase activity	MF	Catalysis of the reaction: isocitrate = glyoxylate + succinate.
GO:0004143	0.249666960591534	0.336749044683441	0.47593934942776	0.245148826147727	0.202390903296781	0.292389308546426	1.01843016960271	1.66385464562921	1.62775907160842	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	diacylglycerol kinase activity	MF	Catalysis of the reaction: NTP + 1,2-diacylglycerol = NDP + 1,2-diacylglycerol-3-phosphate.
GO:0009060	0.14691736341318	0.171047925027346	0.000680614480003029	0.25028963772564	0.210764042799746	0.287777131339313	0.586989396557545	0.811561226266024	0.00236507493432662	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aerobic respiration	BP	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.
GO:0001000	-0.00848120119820601	0.224478680382538	-0.612438222611232	0.256496290596091	0.213845204088813	0.296643342463404	-0.0330655900656337	1.04972510998801	-2.06456082083415	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	bacterial-type RNA polymerase core enzyme binding	MF	Interacting selectively and non-covalently with the bacterial-type RNA polymerase core enzyme, typically consisting of two alpha, one beta, one beta prime, and one omega subunit.
GO:0043817	-0.237756683505671	0.0351541292124109	-0.406787765984197	0.227839775508966	0.186848374335448	0.273001229037049	-1.04352579778729	0.188142547867711	-1.49005836867127	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	phosphosulfolactate synthase activity	MF	Catalysis of the reaction: (2R)-O-phospho-3-sulfolactate = phosphoenolpyruvate + sulfite.
GO:0008918	-0.541228316166231	0.173858979770119	-0.163517572992598	0.25582201984253	0.214746054669632	0.282176202697776	-2.11564397974569	0.809602672503513	-0.579487467154461	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lipopolysaccharide 3-alpha-galactosyltransferase activity	MF	Catalysis of the reaction: UDP-galactose + lipopolysaccharide = UDP + 1,3 alpha-D-galactosyl-lipopolysaccharide.
GO:0047487	0.1489928754423	-0.00198650072266978	-0.0908125783740191	0.206258146374095	0.180862540410605	0.246143818408038	0.722361167602408	-0.0109834834684944	-0.368941129463902	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	oligogalacturonide lyase activity	MF	Catalysis of the reaction: 4-(4-deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate = 2 5-dehydro-4-deoxy-D-glucuronate.
GO:0043683	0.174833119291918	0.188894389103231	-0.133268386870439	0.230624425711758	0.201071277465574	0.2629398089636	0.758085873828603	0.939439941319181	-0.506839901480601	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	type IV pilus biogenesis	BP	A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a type IV pilus. A type IV pilus is composed of a pilus fiber and approximately ten proteins at its base; type IV pili play a role in cell motility, adherence to substrates, and aggregation.
GO:0050032	-0.132212716607282	-0.0455060421305814	-0.139900132061667	0.199659313371644	0.16999399352999	0.212882700615433	-0.662191582123606	-0.267692058911207	-0.657170036161807	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	L-rhamnonate dehydratase activity	MF	Catalysis of the reaction: L-rhamnonate = 2-dehydro-3-deoxy-L-rhamnonate + H(2)O.
GO:0043107	0.210559662686908	0.189874233514075	-0.135696027397317	0.23087987657327	0.201613013089456	0.263508819030091	0.911987938542084	0.94177568503392	-0.514958201007387	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	type IV pilus-dependent motility	BP	Any process involved in the controlled movement of a bacterial cell which is dependent on the presence of type IV pili. Includes social gliding motility and twitching motility.
GO:0097351	0.125463002226759	0.0571679070723856	-0.00812943653063996	0.165048358348591	0.145726892973616	0.17383366571436	0.760159043580271	0.392294832517536	-0.0467656049087643	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	toxin-antitoxin pair type II binding	MF	Interacting selectively and non-covalently with a toxic protein, disabling its function. There may be more than one antitoxin to a toxic protein. Instances of this activity are known only in prokaryotes, where the toxic protein may be a ribonuclease, a DNA gyrase, or other.
GO:0047473	0.462619836556726	-0.0539671294722702	0.29797683021201	0.214600191555725	0.16706994755286	0.244312631177414	2.15572890780295	-0.323021167258075	1.21965380494644	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	D-alanine [D-alanyl carrier protein] ligase activity	MF	Catalysis of the ATP-dependent activation of D-alanine and its transfer as a thiol ester to the phosphopantheinyl prosthetic group of a D-alanyl carrier protein, according to the reaction: ATP + D-alanine + a [D-alaninyl carrier protein] = a D-alanyl-[D-alanyl carrier protein] + AMP + diphosphate.
GO:0019825	0.29215749409028	0.120657205707343	-0.255826777654954	0.226861207342886	0.196967398465451	0.251140514109253	1.28782482255198	0.612574500386197	-1.0186599265448	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	oxygen binding	MF	Interacting selectively and non-covalently with oxygen (O2).
GO:0004423	-0.302215245917093	-0.121395022615467	-0.349547334443173	0.220323011074023	0.186798922836886	0.253930447392028	-1.37169170139725	-0.649870035500523	-1.37654754690967	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	iduronate-2-sulfatase activity	MF	Catalysis of the hydrolysis of the 2-sulfate groups of the L-iduronate 2-sulfate units of dermatan sulfate, heparan sulfate and heparin.
GO:0050415	-0.00455675466274377	0.02420187139866	-0.0506199596865475	0.183845977537319	0.150852086683658	0.210726595232761	-0.024785718587826	0.160434448940784	-0.240216284188688	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	formimidoylglutamase activity	MF	Catalysis of the reaction: N-formimidoyl-L-glutamate + H(2)O = L-glutamate + formamide.
GO:0006740	-0.135110027087244	0.0702453476307541	-0.268266362930381	0.232390272208391	0.192051860562703	0.277017709481449	-0.581392782939242	0.365762390559188	-0.96840871088188	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NADPH regeneration	BP	A metabolic process that generates a pool of NADPH by the reduction of NADP+.
GO:0070967	-0.135110027087244	0.0702453476307541	-0.268266362930381	0.232390272208391	0.192051860562703	0.277017709481449	-0.581392782939242	0.365762390559188	-0.96840871088188	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	coenzyme F420 binding	MF	Interacting selectively and non-covalently with F420, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes.
GO:0008994	0.0994365276180458	0.160845879394074	0.403979632032697	0.202507030089348	0.166649575594203	0.248701957254753	0.491027534077081	0.965174251542887	1.62435244375214	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	rhamnulose-1-phosphate aldolase activity	MF	Catalysis of the reaction: L-rhamnulose 1-phosphate = glycerone phosphate + (S)-lactaldehyde.
