Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__sp._1	-0.0241801743376325	-0.0308977456189742	-0.267939587336023	-0.421045331198506	1.69343719694918e-05	-0.0612079175820349	0.0252700519888616	0.0592375431136063	0.233751519853862	0.273616137973397	0.224832825312615	0.20395723957209	0.257508158486423	0.00473936874643732	0.205929336986946	0.229053705591777	0.196957954544529	0.15634923924891	-0.0883726176267553	-0.137425420758792	-1.3137047152539	-1.63507569497339	0.00357312816864519	-0.297227769863188	0.110323698643401	0.300762379720051	1.49506016771675	0.929659480509013	0.890817984711906	0.190289483471325	0.103437631486469	0.997152242358624	0.766568072414038	0.912251442526073	0.763874669515415	0.136306185554922	0.996136557408079	0.989663083780718	0.547208591672552	0.314033108126163	0.997152242358624	0.935874973773907	0.994297915675621	0.954254343794924	0.557540943906026	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Dorea_formicigenerans	-0.343094972702563	0.250268060621409	0.0109499128429915	-0.0845237802704325	0.00375846153340319	-0.213185709797834	-0.0301429904105991	-0.00372695352219634	0.284755577518969	0.333485791261505	0.272629716812505	0.251733486529026	0.305358018159291	0.00549418014222411	0.257583377939675	0.286541500566252	0.245670154135888	0.189307357815199	-1.02881436538783	0.917977920923147	0.0434980383181119	-0.276802229657976	0.684080506301294	-0.827637681837378	-0.10519589780549	-0.015170558814136	1.50419709410844	0.304676538464155	0.359617778122848	0.965343277888363	0.782187220334519	0.494631421816741	0.408756578653653	0.916314503064906	0.987909612917886	0.133939264030876	0.975690343414971	0.944457888567069	0.996946020825972	0.876701509458273	0.994214556961177	0.87002673090176	0.994297915675621	0.995309684924762	0.557540943906026	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Roseburia_faecis	0.809603226442666	-0.371158955177956	-0.310847691459709	-0.729318658118791	-0.00852603115943687	-0.394463378582172	0.0188242238959138	-0.519551564655712	0.0609594223102806	0.396946870407625	0.330551824250763	0.303119772079993	0.395862351136043	0.00711855146998614	0.322196434417882	0.352160957661322	0.303452489132736	0.240959578630272	2.03957578910065	-1.12284648865344	-1.02549460672488	-1.84235418201756	-1.19771995684587	-1.22429467382175	0.0534534663380184	-1.71213479296408	0.252986092757976	0.0425664122642886	0.262704740347028	0.306236015419963	0.0667450626305826	0.232291888835165	0.222127151759767	0.957418247254864	0.0882557805115157	0.800510975970505	0.5556251910322	0.944457888567069	0.651689010624126	0.252879180952489	0.994214556961177	0.765167013610366	0.994297915675621	0.57734003072613	0.961327913107436	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Subdoligranulum_sp._APC924_74	-0.224834490115609	0.245981492646355	0.244139833845782	-0.137129996173003	0.00356214647715649	-0.203443594891504	0.179835615097796	-0.108527726993401	-0.170378722979115	0.464731574702629	0.40702756633028	0.368655625110009	0.484616688435355	0.00812871305894942	0.387849979612071	0.390637210213828	0.368485208642004	0.282505097208885	-0.483794306981349	0.604336199791332	0.662243614953466	-0.282965897471968	0.438217766001064	-0.524541976500783	0.460364784500066	-0.294523971242599	-0.603099641961989	0.629008724411123	0.546237258192558	0.50850199144339	0.77746665141073	0.661654537351357	0.600425002099188	0.645705010159712	0.768632766433257	0.547058042939852	0.996136557408079	0.989663083780718	0.784197547599389	0.875056607654754	0.994214556961177	0.93462195854302	0.994297915675621	0.954254343794924	0.847117691533124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Methanobrevibacter_smithii	-1.67252507263273	1.13468151372312	0.738042772594239	0.642106052318008	0.0198255471901235	0.761912734549713	0.232491289537677	-0.553356073945333	-0.231921188413293	0.63707353675106	0.484272524468156	0.470972009213008	0.598933721459974	0.0111259141596369	0.524415850594905	0.531647205290272	0.51718881028119	0.358424502430074	-2.62532498392925	2.34306399060996	1.56706292127106	1.07208198388429	1.78192523379765	1.45287891982172	0.437303699190405	-1.06993048369411	-0.647057293351588	0.00969462239116851	0.0206437367069075	0.11953094895822	0.285669403451257	0.0770960169912331	0.148666924304185	0.66261671358473	0.286633124764311	0.518735762978094	0.217321118602027	0.617018352684234	0.455917117364858	0.550904092862254	0.994214556961177	0.707274432694351	0.994297915675621	0.898717090124401	0.820823060241808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Oliverpabstia_intestinalis	-0.295167444481677	0.178355228576298	-0.195943261227115	-0.174003123683703	-0.00502164643048133	0.216811619920995	0.436467004275311	0.396350352469714	0.479197704243825	0.502632394231047	0.390752478784389	0.374890446114251	0.462786509022308	0.00783509002400941	0.398918974403098	0.410357123278463	0.384723305732859	0.2949800773861	-0.587243177856134	0.456440427789868	-0.522668057450042	-0.375990052197731	-0.640917515318047	0.543497887623445	1.06362721521256	1.03022184142109	1.62450870746976	0.557637165667467	0.648519538318808	0.601726480400239	0.707283342528515	0.522237332554309	0.587332383072801	0.288653173218873	0.304026971008626	0.105686190248784	0.996136557408079	0.989663083780718	0.848027882741972	0.85627910917701	0.994214556961177	0.93462195854302	0.994297915675621	0.898717090124401	0.507671163873624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Bifidobacterium_longum	0.55076931217405	0.532697891347465	0.67454857768821	-0.692236864813631	-0.00550922625373049	-0.277482862819113	-0.0238776014564407	-0.0697685870418048	-1.20628629038641	0.876890435511426	0.722704332689744	0.644461170055151	0.760360031666798	0.0152588049088014	0.724302993356757	0.785742738508908	0.673895804583392	0.520996092511309	0.628093647586458	0.737089660670613	1.04668614500154	-0.910406696806732	-0.361052276810533	-0.383103294290043	-0.0303885741301955	-0.103530229105576	-2.31534613738053	0.530621818837572	0.461886640665754	0.296441885964809	0.363646903820227	0.718421602894077	0.702028857546466	0.975785881457887	0.917640493727812	0.0215549611803253	0.996136557408079	0.970683643274124	0.651689010624126	0.623736142392409	0.994214556961177	0.93462195854302	0.994297915675621	0.967971146770297	0.341075562206323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Phocaeicola_vulgatus	-0.199302454192102	-0.57950319347145	-0.461915939913791	-1.19868848024954	0.00424358441370929	0.186263271877761	0.0322573319188992	0.33600594825278	0.569387694345319	0.596117351166507	0.510218787379559	0.436816883011701	0.575251206921413	0.0108866979082432	0.489769308119372	0.501705161252514	0.443135193043725	0.360164171997283	-0.33433426120226	-1.13579352192758	-1.05745898997548	-2.08376525911974	0.389795367656536	0.380308175277416	0.0642953958025233	0.758247039565701	1.58091153594704	0.738441560548185	0.257262173367268	0.291446322465772	0.0383207073230153	0.697059894065451	0.704078656925478	0.948792616971184	0.449103694889464	0.115315559545396	0.996136557408079	0.944457888567069	0.651271659331889	0.19397887841072	0.994214556961177	0.93462195854302	0.994297915675621	0.935265004567039	0.534825612374338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._2	-0.122537981319928	-0.0406565660096334	-0.336050640971167	-0.477099603054202	0.00121211167712449	0.0238306464106931	-0.0199472355026173	0.147528822895851	0.326057106002086	0.318080919271594	0.261927545917916	0.234844515730503	0.295583432771381	0.00541028215966556	0.237116991115359	0.262631604549146	0.227366007156546	0.180816720107031	-0.385241534137099	-0.155220657938644	-1.43094949407634	-1.61409453358374	0.224038532807208	0.100501639712101	-0.0759513903014845	0.648860507957439	1.80324643544624	0.700424035547547	0.876787141834545	0.15383828062555	0.107914689057045	0.822931527959038	0.920035975204271	0.93952556179843	0.517093220749605	0.0726933144446549	0.996136557408079	0.989663083780718	0.507071232758103	0.319000564355441	0.994214556961177	0.992948829364193	0.994297915675621	0.939614625435348	0.465292937061215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Mogibacterium_kristiansenii	-0.466630284721896	0.675014627020332	1.87584787624239	3.55436982671878	-0.0178825513364616	-0.223299886857696	-0.554445082800751	0.469154619311472	-0.544526368696788	0.91103822889021	0.724815033042612	0.615505982521197	0.653305958491174	0.0154409745630461	0.633819184352749	0.728992583906332	0.61459846547895	0.492811842844198	-0.512196162492902	0.931292255607297	3.04765173615155	5.44058994185156	-1.15812323007505	-0.352308501178815	-0.760563406324023	0.763351432948771	-1.10493766861228	0.609032239090306	0.35273259847134	0.00259128327376678	1.4219451495887e-07	0.24808094474313	0.724947267448737	0.447739706068631	0.446079133857424	0.270404603008444	0.996136557408079	0.944457888567069	0.0774505778492516	3.8250324523936e-05	0.994214556961177	0.935874973773907	0.994297915675621	0.935265004567039	0.675176952759167	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Cyclospora_cayetanensis	0.0747867141801064	0.0274932013241627	0.145247692780933	0.000894471707974561	0.000727150115856238	-0.182426068246053	-0.00258963236530161	-0.260477817935944	-0.248664799155789	0.399198910416827	0.353954811988369	0.317032952613834	0.404833897332945	0.00666785448312433	0.327262830460678	0.361956280380628	0.322362680684539	0.24227100783599	0.187341979721381	0.0776743256285103	0.458146989400985	0.0022094782918806	0.10905308712069	-0.557429843130237	-0.00715454463886743	-0.808027211409269	-1.02639107079674	0.851562091515093	0.938156454885068	0.647290978440628	0.998239059250499	0.913258012359169	0.577790380328798	0.994297915675621	0.41993218726445	0.305814371950309	0.996136557408079	0.989663083780718	0.854974055607025	0.998239059250499	0.994214556961177	0.93462195854302	0.994297915675621	0.935265004567039	0.691294672728009	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._3	-0.0578958840075312	-0.0672927103293044	-0.353186941554049	-0.485672959516126	-0.000706780588900649	0.0650802752822378	0.0760989140058187	0.110471653919984	0.343693738959878	0.279711382946395	0.229013677266012	0.21058904689539	0.262589901615363	0.00479285319049177	0.216616063722844	0.234219778049795	0.199507429027919	0.160793721502994	-0.206984368664849	-0.293837080530086	-1.67713823088575	-1.84954926495053	-0.147465520183841	0.300440669836503	0.324903877202207	0.553722006535029	2.13748233293722	0.836210099059231	0.769154478429352	0.0949103102712215	0.0656958846695071	0.882897239619755	0.764119696794082	0.745557060011798	0.580321409949214	0.0336422600133519	0.996136557408079	0.989663083780718	0.411788281660622	0.252459899658534	0.994214556961177	0.935874973773907	0.994297915675621	0.954254343794924	0.360511543752584	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Eubacterium_coprostanoligenes	-0.218838068255969	0.41028608365262	0.0575767128365293	0.537296552141425	0.00782603691464649	-0.0725091788386871	0.129193186272327	-0.56973170193474	-0.62510675922265	0.701789424147088	0.545299254218108	0.519272883179167	0.645272723982225	0.0116388704349566	0.53597449392776	0.585311684644546	0.526401598720903	0.42198124152409	-0.311828677842975	0.752405363621705	0.110879490729469	0.832665835967097	0.67240519244389	-0.135284756383314	0.220725452202077	-1.08231377586832	-1.48136148650808	0.755478635829903	0.452645872852495	0.91181730552012	0.405974688834338	0.502061434966935	0.892515706325597	0.825519645411874	0.280348462355467	0.140002058548839	0.996136557408079	0.970642735103284	0.9772065943622	0.654914344088442	0.994214556961177	0.98113308221272	0.994297915675621	0.898717090124401	0.562097817158772	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Roseburia_inulinivorans	0.353539409995637	-0.336241558628918	-0.359056964467331	-0.355212415712106	-0.00208571423531451	-0.303876725130333	-0.036097887634661	-0.155762800645459	0.0903385538773706	0.347847334696385	0.28728348128788	0.273887471061442	0.342516662227004	0.00604166130674936	0.2855101740541	0.312248561541837	0.272909702943689	0.207576402924267	1.01636371687085	-1.17041730739812	-1.31096527736671	-1.03706609016495	-0.345221972801501	-1.06432888473093	-0.115606257580227	-0.570748489208528	0.435206278771148	0.310557644593347	0.243082335209565	0.191217872182973	0.300828274350889	0.730252906544368	0.288330831291919	0.90806863681459	0.568744820221326	0.663833611381252	0.982569059199092	0.944457888567069	0.547208591672552	0.565893746855868	0.994214556961177	0.786934205121295	0.994297915675621	0.954254343794924	0.88401604683939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_torques	0.30860166529113	-0.163431962875176	-0.410681660493423	-0.578134202035629	-0.00299712654851547	0.03460257560458	-0.169336285630456	-0.20375621944298	0.205620631977845	0.367885753584077	0.328399334241841	0.288961025983533	0.349247169595156	0.00656943256351749	0.294554273369277	0.321161620057942	0.283737944395928	0.222209746390427	0.838851905203232	-0.497662284402868	-1.42123547317702	-1.65537261964298	-0.45622304811524	0.117474362903571	-0.527261898852999	-0.71811410305651	0.925344793907311	0.402446709095845	0.619210281052635	0.156638972216777	0.0992492438376799	0.64867161077895	0.906589423990953	0.598533541297802	0.473435241516769	0.355782405736195	0.996136557408079	0.989663083780718	0.507071232758103	0.309183509264642	0.994214556961177	0.991351849811245	0.994297915675621	0.935265004567039	0.700203739767542	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_callidus	0.595172402869356	-0.328913063825761	-0.370537540463079	0.501083452500297	0.00750526802537721	-0.602348118219215	0.255541380121329	-0.565468238633064	-1.20902115710044	0.718116802418918	0.577967289289	0.54232090899225	0.602617927172196	0.0123125477487852	0.574774441185752	0.587193536797813	0.545598753921984	0.420578334693946	0.828796096769448	-0.569085949882009	-0.683244061438859	0.831511028640729	0.609562551838038	-1.04797303960938	0.435191064116428	-1.03641776042971	-2.87466342739753	0.408114008676137	0.569875717575817	0.495168292032276	0.406582511014014	0.542777803965485	0.295795768496495	0.663848443869756	0.301139977683473	0.00443958856342272	0.996136557408079	0.989663083780718	0.784197547599389	0.654914344088442	0.994214556961177	0.786934205121295	0.994297915675621	0.898717090124401	0.238849864712142	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Paratractidigestivibacter_faecalis	-1.19249599769649	0.915281785694632	1.94967275888136	1.39127940410614	-0.00941747679005235	0.859416087912417	0.749177398204333	0.775149998862002	-0.557327295527177	0.852149926620384	0.698706148815429	0.604543798367884	0.775510846868349	0.0147674505690433	0.615007210258088	0.736568418206632	0.628492458431199	0.45373427130304	-1.39939693760922	1.30996669665263	3.22503144378453	1.79401669199648	-0.637718524671688	1.39740814998211	1.01711854552276	1.23334813085408	-1.22831209978174	0.163274619945673	0.191740337033574	0.00147583254482531	0.0743518344855087	0.524401219153296	0.163870673524288	0.31035091155782	0.218922972100655	0.220802730336578	0.852069503650295	0.944457888567069	0.0580197933108121	0.261693862095096	0.994214556961177	0.72264280619727	0.994297915675621	0.878959395448897	0.639225211517268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Bifidobacterium_catenulatum	0.905390712852567	-0.706891147822421	0.0848605120826909	-1.38425535555464	-0.0141419503243004	-0.659393656131575	-0.495881069186541	0.196800492460913	0.0638950982799947	0.843435397742066	0.680975399875475	0.639998744853841	0.762808067015447	0.014820229298396	0.672232936875279	0.716572990705434	0.651860645264283	0.466901971176233	1.07345591052541	-1.03805680491789	0.132594810169621	-1.81468368703894	-0.954232896101746	-0.980900547950857	-0.692017527339913	0.301905773711993	0.136849065166781	0.284887405819796	0.301007993044	0.894701543512493	0.0716831471830784	0.341587351402415	0.328310050311461	0.490056319867645	0.763165607730057	0.891343935946341	0.949339563870681	0.944457888567069	0.970573937724087	0.261693862095096	0.994214556961177	0.827211617871175	0.994297915675621	0.954254343794924	0.980330888105191	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Blautia_faecis	0.52622270509242	0.0423132262053069	-0.643938110888601	-0.87908798574559	-0.00634583125191095	-0.278946290664415	-0.136745807324408	-0.23616123783997	0.348909110883614	0.415346310332221	0.337193939488881	0.312227681341258	0.38372511667223	0.00740806322471909	0.310841887435883	0.349658203509554	0.302207433441973	0.239723937024021	1.26694927101077	0.125486318850942	-2.06239917012608	-2.29093157458465	-0.856611378630827	-0.897389643865011	-0.391084224399362	-0.781454099756005	1.45546212537237	0.206489116301004	0.900251106079491	0.0403232782891938	0.0228972764328284	0.392575155905398	0.370474523567249	0.696106707809079	0.435360618127768	0.146941387315171	0.895896327176937	0.989663083780718	0.261357795370375	0.179006777135791	0.994214556961177	0.847277224340811	0.994297915675621	0.935265004567039	0.574933179013068	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Blautia_glucerasea	-0.17716833741928	0.174772228617918	-0.370085036083506	-0.444526315092195	0.00330325316604428	-0.0781145156836153	-0.305137522022761	0.0715254748593464	0.367767201965419	0.35220944468674	0.289801804299155	0.263326531223953	0.347727663497085	0.00613191565382384	0.27194716726779	0.306886275171499	0.272097945700922	0.210397652942583	-0.50301983689522	0.603075018944688	-1.4054225161564	-1.2783748943688	0.538698402347459	-0.287241512637986	-0.994301624770413	0.262866647798818	1.74796247401953	0.615444558525325	0.547068900812522	0.161281092187011	0.202440271681306	0.590629917435531	0.774192945231592	0.321148903402388	0.792894978865717	0.0818406567505288	0.996136557408079	0.989663083780718	0.510407221156539	0.473251613138511	0.994214556961177	0.938098658861703	0.994297915675621	0.954254343794924	0.465292937061215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Blautia_luti	-0.117064761543009	0.0586120457120357	-0.148783988994581	-0.121139672736477	-0.00188600125053494	0.0149432425264454	-0.136854507222582	0.456699764055818	0.146115588081916	0.378328928079518	0.314999560935033	0.282512806696693	0.366915273953942	0.00654753549329372	0.308459746322167	0.325941122531446	0.282062336307567	0.223594642552218	-0.309425880112461	0.186070245742736	-0.526645112957009	-0.330157072588054	-0.288047503135595	0.0484447086033653	-0.419874933729415	1.61914479626881	0.653484298255458	0.757285223357753	0.852558067419859	0.59896116391558	0.741589848640998	0.773576716746147	0.961404994884946	0.674979263412633	0.106823171145197	0.514114336185221	0.996136557408079	0.989663083780718	0.848027882741972	0.858752200324318	0.994214556961177	0.99361255669852	0.994297915675621	0.611392192299105	0.818324002567008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Slackia_isoflavoniconvertens	-0.241171088694413	0.571855579938443	0.168945599225276	-0.0145159810503164	0.00259126612456735	-0.00342391619231785	0.0488954383733555	-0.076367206462976	-0.247008886710763	0.559596915780684	0.437579660776876	0.419458734472593	0.544915277498699	0.00932898791901019	0.427210964247645	0.478576926050388	0.396429039154963	0.322558380911339	-0.430972869744929	1.30686051294792	0.402770488109395	-0.026638968752993	0.277764978051583	-0.00801457939720169	0.102168399084513	-0.192637771001242	-0.765780402334848	0.666906261340484	0.192612196579288	0.687504659026988	0.97877162224269	0.781451281433889	0.99361255669852	0.918715233322618	0.847418771275935	0.444620391052784	0.996136557408079	0.944457888567069	0.889808935953402	0.989099071128028	0.994214556961177	0.99361255669852	0.994297915675621	0.954254343794924	0.775797089870667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Romboutsia_timonensis	-0.582729855003918	0.145810774240811	-0.0124579137849939	-1.85537671005108	0.0141651160817839	0.515259515788868	0.290557370481525	0.0281197889765641	-0.169171378751533	0.706221212422685	0.577930009093677	0.488237883064771	0.714730234596239	0.0119786444794568	0.568029140282243	0.687054268359937	0.539646568855428	0.40598913134127	-0.825137853060048	0.252298326694394	-0.0255160736540823	-2.59591188429185	1.18253080355435	0.907100497578075	0.422903086207604	0.0521077879475917	-0.416689427602754	0.410296458049662	0.801074858828533	0.979669287470398	0.0101483400234194	0.238427680277196	0.365467522776572	0.672829592282827	0.958495875830407	0.677361565642634	0.996136557408079	0.989663083780718	0.996946020825972	0.116425672574883	0.994214556961177	0.847277224340811	0.994297915675621	0.987875059763907	0.888830542233505	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
s__Blautia_faecicola	-0.361336469002299	0.701445989544624	-0.261244304247353	-0.175355645061271	0.00576638658713543	-0.140558178577603	-0.061887142419349	0.0866733194856132	0.083115270272247	0.450152040911351	0.347225527200591	0.333780763236215	0.431051472399054	0.007401764692373	0.333973538642701	0.354636795373103	0.337754127279257	0.257700616831559	-0.802698724348241	2.02014522146409	-0.782682326310315	-0.40680906177008	0.779055647780494	-0.420866213379791	-0.174508520341888	0.256616610976159	0.322526470033922	0.422999732622607	0.044558984189957	0.434640325784926	0.684536664627434	0.436769185301618	0.674256288831186	0.861623456620003	0.797710287124722	0.747354719397286	0.996136557408079	0.752438526044441	0.749475946385545	0.852501679559165	0.994214556961177	0.93462195854302	0.994297915675621	0.954254343794924	0.932744110300641	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Bacteroides_uniformis	0.126110827723923	-0.254092821436488	-0.815835979483933	-1.37395549442063	0.00258867124564236	0.149937797814571	-0.0838683159073284	0.297724054917417	0.273739460803805	0.632111822103243	0.534843388309811	0.47274408204211	0.555930132707711	0.0108551778396818	0.484291383010014	0.516154491589719	0.480859526916196	0.370274074078336	0.19950714939061	-0.475078924018228	-1.72574551533204	-2.47145353990555	0.238473407241594	0.309602448184527	-0.162486847007802	0.619149748008018	0.739288759239166	0.842052873302859	0.635208530985765	0.0858166981257691	0.0142261045537439	0.811738983876434	0.757160387088777	0.871073690352866	0.536467176953332	0.460530624229757	0.996136557408079	0.989663083780718	0.384744863263865	0.131959383619211	0.994214556961177	0.935874973773907	0.994297915675621	0.939614625435348	0.775797089870667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_gnavus	0.300784762498877	-0.170136163450421	-0.735583909557035	-1.00292148007495	-0.00744741875297074	0.137565345391813	0.104039600573571	0.282033053786417	0.517985760100295	0.392574063006055	0.342226104886554	0.322078504804168	0.361121458082109	0.00650201006999214	0.311129193643299	0.321864674516808	0.279864158510348	0.223807068362208	0.766186029193268	-0.497145486627386	-2.28386526447733	-2.77724144502904	-1.14540252518861	0.442148625723396	0.323240196302243	1.0077498143657	2.31442985197407	0.44437227002546	0.619574063210935	0.0233165988704245	0.00594668345526513	0.253264712611193	0.658808248952847	0.74681489455543	0.314661927228779	0.0215499256405792	0.996136557408079	0.989663083780718	0.232302410968304	0.0940975205568423	0.994214556961177	0.93462195854302	0.994297915675621	0.900492269537285	0.341075562206323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Anaerobutyricum_soehngenii	-0.242894145316776	0.0194467478317637	-0.320693732474814	-0.218099829026547	0.0139089823778053	-0.0862786538415613	-0.140938537396444	-0.593418650672238	-0.0587899938858388	0.433720960138991	0.359955011451556	0.340873341593087	0.411321724106987	0.00731854568565828	0.3620217404404	0.385189554153255	0.324756170599767	0.248811651241823	-0.560023996163197	0.0540254954455077	-0.940800271960364	-0.530241453937448	1.90051179226249	-0.238324509839114	-0.365893975775803	-1.82727444278056	-0.236283122564466	0.576022684495309	0.956963003937045	0.34782067110087	0.596469758457127	0.0586499730897114	0.811847286751982	0.7147895034896	0.0689890629050006	0.813428896780373	0.996136557408079	0.989707588676162	0.673120579324705	0.783942219438038	0.994214556961177	0.953654673084206	0.994297915675621	0.515501608929033	0.96819634174301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
