"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Porphyromonas_somerae","GO:0030655",-0.341164365943582,-0.1783712321523,108,61,0.284758983077964,0.603286274930444,"beta-lactam antibiotic catabolic process","BP"
"s__Porphyromonas_bobii","GO:0030655",-0.364356435643564,-0.17124488603156,101,58,0.215601879862174,0.544272749703509,"beta-lactam antibiotic catabolic process","BP"
"s__Neisseria_flavescens","GO:0030655",-0.501622844019498,-0.467041836356905,127,74,0.755209554318785,0.901420622113447,"beta-lactam antibiotic catabolic process","BP"
"s__Fusobacterium_pseudoperiodonticum","GO:0030655",-0.33876658101257,-0.462029569892473,120,63,0.361527949929371,0.661274101482813,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_sp._HMSC074B11","GO:0030655",0.324379546135614,0.087232398428402,142,82,0.0778252583236223,0.391295310988911,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_sp._SK140","GO:0030655",0.382280919559913,0.309485094850948,141,81,0.556405954589522,0.795038931273194,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_sp._HMSC061D10","GO:0030655",0.295657294458613,0.206038245121407,142,82,0.495893428902161,0.755523973788557,"beta-lactam antibiotic catabolic process","BP"
"s__Haemophilus_influenzae","GO:0030655",-0.305929956876435,-0.365876242095754,137,81,0.640836243632794,0.845260724477558,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_sp._HMSC056C01","GO:0030655",0.343457860688907,0.234281842818428,142,81,0.398136162239302,0.6876939811777,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_sp._Marseille_Q6470","GO:0030655",0.278242995665579,0.0417018284106892,139,80,0.0880084337690014,0.403591588700698,"beta-lactam antibiotic catabolic process","BP"
"s__Porphyromonas_pasteri","GO:0030655",-0.335212580081538,-0.147263128646846,101,60,0.230076696504407,0.557305719691696,"beta-lactam antibiotic catabolic process","BP"
"s__Fusobacterium_periodonticum","GO:0030655",-0.339235738441911,-0.17659724999231,114,58,0.289094186600344,0.606899923317205,"beta-lactam antibiotic catabolic process","BP"
"s__Streptococcus_intermedius","GO:0030655",0.349795583101536,0.320294729051708,137,82,0.810970470208925,0.927073824730084,"beta-lactam antibiotic catabolic process","BP"
"s__Veillonella_sp._CLA_AA_H247","GO:0030655",0.122143667626778,0.39393028024607,134,76,0.0459388916290524,0.334927377139228,"beta-lactam antibiotic catabolic process","BP"
