"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2"
"s__Prevotella_bivia","GO.0003849.PANTHER.",0.220588235294118,-0.77639751552795,17,22,0.000453720725843273,0.0222873946974854,0.996985750822068,8,1
"s__Prevotella_pectinovora","GO.0015423.PANTHER.",0.78921568627451,-0.220588235294118,17,17,0.000840459612286055,0.0237211320971616,1.00980392156863,6,1
"s__Phocaeicola_vulgatus","GO.0005298.PANTHER.",0.797402597402597,-0.016798418972332,21,23,0.00081234920585604,0.0237211320971616,0.81420101637493,7,1
"s__Phocaeicola_vulgatus","GO.0015193.PANTHER.",0.797402597402597,-0.016798418972332,21,23,0.00081234920585604,0.0237211320971616,0.81420101637493,7,1
"s__Phocaeicola_vulgatus","GO.0015824.PANTHER.",0.797402597402597,-0.016798418972332,21,23,0.00081234920585604,0.0237211320971616,0.81420101637493,7,1
"s__Streptococcus_mitis","GO.0016671.InterPro.",0.881118881118881,0.240196078431373,12,17,0.00981820932964485,0.0551570740684507,0.640922802687509,26,1
"s__Streptococcus_mitis","GO.0030091.InterPro.",0.881118881118881,0.240196078431373,12,17,0.00981820932964485,0.0551570740684507,0.640922802687509,26,1
"s__Faecalibacterium_sp._HTFF","GO.0004452.InterPro.",-0.86013986013986,-0.020979020979021,12,12,0.00881069251012433,0.0530445787981547,0.839160839160839,3,1
"s__Mediterraneibacter_faecis","GO.0004725.PANTHER.",0.809090909090909,0.0457368718238283,21,22,0.00127691575858651,0.0269758011754084,0.763354037267081,21,1
"s__Vescimonas_coprocola","GO.0006020.PANTHER.",0.832352941176471,-0.403508771929825,16,18,2.91406417931556e-05,0.00414330502984502,1.2358617131063,37,1
"s__Vescimonas_coprocola","GO.0008934.PANTHER.",0.832352941176471,-0.403508771929825,16,18,2.91406417931556e-05,0.00414330502984502,1.2358617131063,37,1
"s__Vescimonas_coprocola","GO.0046855.PANTHER.",0.832352941176471,-0.403508771929825,16,18,2.91406417931556e-05,0.00414330502984502,1.2358617131063,37,1
"s__Oscillibacter_sp._MSJ_31","GO.0004015.InterPro.",0.142857142857143,-0.741176470588235,14,16,0.00921844840642844,0.0536735788746781,0.884033613445378,14,2
"s__Oscillibacter_valericigenes","GO.0004015.InterPro.",0.282352941176471,-0.739938080495356,16,18,0.00141481537414987,0.0282003877966143,1.02229102167183,29,2
"s__Oscillibacter_sp._ER4","GO.0006811.PANTHER.",-0.240196078431373,0.714285714285714,17,20,0.00201347848849816,0.0301611214881288,0.954481792717087,18,2
"s__Roseburia_intestinalis","GO.0006811.PANTHER.",0.198701298701299,-0.661067193675889,21,23,0.00266142384235622,0.0334146025474475,0.859768492377188,67,2
"s__Gemmiger_formicilis","GO.0042578.PANTHER.",-0.166233766233766,0.690225563909774,21,20,0.00329623461143153,0.0370411054860726,0.856459330143541,2,1
"s__Prevotella_hominis","GO.0008890.PANTHER.",-0.802941176470588,-0.0637254901960784,16,17,0.00820105403592315,0.0509389412653818,0.73921568627451,7,1
"s__Catenibacterium_mitsuokai","GO.0008743.PANTHER.",-0.810989010989011,0.0719298245614035,14,19,0.00284462707164654,0.0346063596854103,0.882918835550415,10,1
"s__Vescimonas_coprocola","GO.0016920.InterPro.",-0.476923076923077,0.799019607843137,14,17,9.59746128551576e-05,0.00915130903116206,1.27594268476621,37,1
"s__Anaerobutyricum_hallii","GO.0015764.PANTHER.",-0.727941176470588,0.0434782608695652,17,23,0.00674229043321507,0.0478875199201074,0.771419437340153,6,1
"s__Ruminococcus_gnavus","GO.0051999.PANTHER.",-0.749122807017544,0.00395256916996047,19,22,0.00492969690289202,0.0422135210519492,0.753075376187504,12,1
"s__Anaerostipes_hadrus","GO.0055056.InterPro.",-0.74264705882353,0.0421052631578947,17,20,0.00694966275484552,0.0478875199201074,0.784752321981424,9,1
"s__Anaerostipes_hadrus","GO.1904659.InterPro.",-0.74264705882353,0.0421052631578947,17,20,0.00694966275484552,0.0478875199201074,0.784752321981424,9,1
"s__Prevotella_disiens","GO.0004143.PANTHER.",-0.564285714285714,0.8,15,19,9.0196782964911e-06,0.00397767812875258,1.36428571428571,37,3
"s__Finegoldia_magna","GO.0004143.PANTHER.",-0.28021978021978,0.770897832817337,13,18,0.00177313657667874,0.0301441659812245,1.05111761303712,2,3
"s__Catenibacterium_mitsuokai","GO.0004143.PANTHER.",0.802197802197802,-0.174019607843137,13,17,0.00270890540882702,0.0334161478403556,0.97621741004094,10,3
"s__Prevotella_disiens","GO.0006797.InterPro.",-0.778571428571429,0.191228070175439,15,19,0.00164297441772578,0.0292984936097848,0.969799498746867,37,1
"s__Faecalibacterium_prausnitzii","GO.0005247.PANTHER.",-0.661038961038961,0.180451127819549,21,20,0.0047099156917151,0.0414378617465608,0.84149008885851,28,1
"s__Faecalibacterium_prausnitzii","GO.0015299.PANTHER.",-0.661038961038961,0.180451127819549,21,20,0.0047099156917151,0.0414378617465608,0.84149008885851,28,1
"s__Prevotella_disiens","GO.0004845.InterPro.",-0.115196078431373,0.736871823828346,17,22,0.00320379549204178,0.0368731731703653,0.852067902259718,37,1
"s__Prevotella_disiens","GO.0006223.InterPro.",-0.115196078431373,0.736871823828346,17,22,0.00320379549204178,0.0368731731703653,0.852067902259718,37,1
"s__Anaerostipes_hadrus","GO.0004069.InterPro.",0.718796992481203,-0.138345864661654,20,20,0.00289066070123943,0.0348063172490536,0.857142857142857,9,1
"s__Oscillibacter_valericigenes","GO.0045900.PANTHER.",-0.0789473684210526,0.769924812030075,19,20,0.00199178282409907,0.0301611214881288,0.848872180451128,29,1
"s__Vescimonas_coprocola","GO.0004351.PANTHER.",0.863636363636364,-0.554545454545455,11,11,0.000196881336389589,0.0141754562200504,1.41818181818182,37,1
"s__Vescimonas_coprocola","GO.0008413.PANTHER.",-0.785714285714286,0.0918472652218782,15,18,0.00378387898129857,0.0386812346772807,0.877561550936164,37,1
"s__Vescimonas_coprocola","GO.0046854.InterPro.",0.875,-0.0808823529411765,15,17,0.000367956113283629,0.0206158296755341,0.955882352941177,37,1
"s__Veillonella_parvula","GO.0004125.PANTHER.",-0.824175824175824,0.226470588235294,13,16,0.00124134384481929,0.0268676607067451,1.05064641241112,5,1
"s__Prevotella_pectinovora","GO.1990060.PANTHER.",0.81978021978022,-0.257142857142857,14,15,0.000958774170411352,0.0258210326199332,1.07692307692308,6,1
"s__Streptococcus_mitis","GO.0004368.PANTHER.",1,0.547058823529412,10,16,0,0,0.452941176470588,26,1
"s__Streptococcus_mitis","GO.0046168.PANTHER.",1,0.547058823529412,10,16,0,0,0.452941176470588,26,1
"s__Ruminococcus_torques","GO.0015716.InterPro.",-0.785714285714286,0.0423116615067079,15,18,0.00559024492127586,0.0453416508503299,0.828025947220994,14,1
"s__Vescimonas_coprocola","GO.0044715.PANTHER.",-0.789285714285714,-0.0319917440660475,15,18,0.009092895578131,0.0533772638929221,0.757293970219667,37,1
"s__Vescimonas_coprocola","GO.0044716.PANTHER.",-0.789285714285714,-0.0319917440660475,15,18,0.009092895578131,0.0533772638929221,0.757293970219667,37,1
"s__Blautia_wexlerae","GO.0031125.PANTHER.",0.756449948400413,-0.0571428571428571,18,20,0.00393817243352685,0.0390952266516503,0.81359280554327,11,1
"s__Prevotella_sp._885","GO.0004345.PANTHER.",-0.944055944055944,-0.345454545454545,12,10,0.00580871694812714,0.0461722228560773,0.598601398601399,75,1
"s__Prevotella_sp._885","GO.0009051.PANTHER.",-0.944055944055944,-0.345454545454545,12,10,0.00580871694812714,0.0461722228560773,0.598601398601399,75,1
"s__Faecalibacterium_prausnitzii","GO.0042279.PANTHER.",-0.8,0.0176470588235294,15,16,0.00661600464792123,0.0478564786169986,0.81764705882353,28,1
"s__Veillonella_parvula","GO.0004125.InterPro.",-0.909090909090909,0.117857142857143,11,15,0.000490819719468325,0.0222873946974854,1.02694805194805,5,1
"s__Prevotella_bivia","GO.0009295.InterPro.",0.517156862745098,-0.715584415584416,17,21,5.52118771511651e-05,0.00671681043411415,1.23274127832951,8,2
"s__Dorea_formicigenerans","GO.0009295.InterPro.",-0.125,0.71948051948052,17,21,0.00457920364010246,0.0408639617202331,0.84448051948052,5,2
"s__Holdemanella_porci","GO.0008798.InterPro.",0.903030303030303,-0.204395604395604,10,14,0.000706110520182611,0.023066276992632,1.10742590742591,4,1
"s__Prevotella_disiens","GO.0016429.PANTHER.",-0.159958720330237,0.673846153846154,18,25,0.00412995001324054,0.0394612070514989,0.833804874176391,37,1
"s__Fusicatenibacter_saccharivorans","GO.0008710.PANTHER.",-0.366666666666667,0.691729323308271,19,20,0.000527241028214362,0.0222873946974854,1.05839598997494,5,1
"s__Prevotella_disiens","GO.0160105.InterPro.",-0.167647058823529,0.724347826086956,16,24,0.00255464638454886,0.0328736053680439,0.891994884910486,37,1
"s__Prevotella_corporis","GO.0006646.PANTHER.",0.013986013986014,-0.821428571428571,12,15,0.00940177343688877,0.0541090083290919,0.835414585414585,10,1
"s__Blautia_massiliensis","GO.0009317.PANTHER.",0.81978021978022,-0.0197802197802198,14,14,0.00731679032139367,0.048982231980791,0.83956043956044,5,1
"s__Prevotella_buccalis","GO.0004555.PANTHER.",-0.881118881118881,0.0659340659340659,12,13,0.00224562673179656,0.0316732052088625,0.947052947052947,10,1
"s__Prevotella_buccalis","GO.0005993.PANTHER.",-0.881118881118881,0.0659340659340659,12,13,0.00224562673179656,0.0316732052088625,0.947052947052947,10,1
"s__Prevotella_copri","GO.0004550.InterPro.",-0.647656691134952,0.111660079051383,22,23,0.00690506610539597,0.0478875199201074,0.759316770186335,13,1
"s__Prevotella_copri","GO.0006183.InterPro.",-0.647656691134952,0.111660079051383,22,23,0.00690506610539597,0.0478875199201074,0.759316770186335,13,1
"s__Prevotella_copri","GO.0006228.InterPro.",-0.647656691134952,0.111660079051383,22,23,0.00690506610539597,0.0478875199201074,0.759316770186335,13,1
"s__Ruminococcus_gnavus","GO.0050918.PANTHER.",-0.15,0.760714285714286,15,15,0.00623969295597608,0.04740320120958,0.910714285714286,12,1
"s__Prevotellamassilia_timonensis","GO.0042132.PANTHER.",0.305494505494506,-0.748194014447884,14,18,0.00162940251394784,0.0292984936097848,1.05368851994239,5,1
"s__Roseburia_intestinalis","GO.0033819.PANTHER.",-0.796703296703297,0.0456140350877193,13,19,0.00632363947124753,0.0476177509697366,0.842317331791016,67,1
"s__Phocaeicola_vulgatus","GO.0008441.PANTHER.",0.689473684210526,-0.0962406015037594,19,20,0.0081336288837717,0.0507883941627373,0.785714285714286,7,1
"s__Phocaeicola_vulgatus","GO.0050427.PANTHER.",0.689473684210526,-0.0962406015037594,19,20,0.0081336288837717,0.0507883941627373,0.785714285714286,7,1
"s__Prevotella_sp._885","GO.0003989.PANTHER.",0.392156862745098,-0.727941176470588,17,17,0.000562239008147871,0.0222873946974854,1.12009803921569,75,1
"s__Prevotella_sp._885","GO.2001295.PANTHER.",0.392156862745098,-0.727941176470588,17,17,0.000562239008147871,0.0222873946974854,1.12009803921569,75,1
"s__Simiaoa_sunii","GO.0006576.InterPro.",0.0839160839160839,0.951048951048951,12,12,0.000265518144166668,0.0170317820476365,0.867132867132867,1,2
"s__Waltera_intestinalis","GO.0006576.InterPro.",-0.163636363636364,0.888111888111888,11,12,0.0016458406626146,0.0292984936097848,1.05174825174825,2,2
"s__Oscillibacter_sp._ER4","GO.0043448.PANTHER.",-0.434468524251806,0.705263157894737,18,19,0.00026533300792413,0.0170317820476365,1.13973168214654,18,1
"s__Ruminococcus_torques","GO.0015385.InterPro.",-0.824175824175824,0.0593406593406593,14,14,0.00506571507136961,0.043064681377812,0.883516483516483,14,1
"s__Oscillibacter_valericigenes","GO.0016684.InterPro.",0.235294117647059,-0.79656862745098,17,17,0.000601963417890258,0.0222873946974854,1.03186274509804,29,1
"s__Holdemanella_porci","GO.0019180.PANTHER.",0.903030303030303,-0.406593406593407,10,14,0.000125648805702861,0.0103978018561968,1.30962370962371,4,1
"s__Roseburia_intestinalis","GO.0008768.PANTHER.",-0.802197802197802,0.0278637770897833,14,18,0.00554647128365443,0.045191572029406,0.830061579287586,67,1
"s__Blautia_wexlerae","GO.0046583.PANTHER.",-0.789010989010989,0.0196078431372549,14,17,0.0086766213472628,0.0523625672283713,0.808618832148244,11,1
"s__Peptostreptococcus_anaerobius","GO.0004850.InterPro.",-0.9,-0.167647058823529,11,16,0.0049245785239293,0.0422135210519492,0.732352941176471,9,1
"s__Bacteroides_fragilis","GO.0071978.InterPro.",0.0612745098039216,0.78051948051948,17,21,0.00661280736092575,0.0478564786169986,0.719244970715559,5,1
"s__Faecalibacterium_prausnitzii","GO.0004081.PANTHER.",0.544117647058823,-0.788235294117647,16,16,3.15971305633121e-05,0.00414330502984502,1.33235294117647,28,3
"s__Prevotella_ihumii","GO.0004081.PANTHER.",-0.450549450549451,0.771428571428571,13,15,0.00063402255010448,0.0222873946974854,1.22197802197802,5,3
"s__Anaerostipes_hadrus","GO.0004081.PANTHER.",0.747058823529412,-0.178921568627451,16,17,0.0037420178905354,0.0383774392959561,0.925980392156863,9,3
"s__Faecalibacterium_prausnitzii","GO.0006167.PANTHER.",0.544117647058823,-0.788235294117647,16,16,3.15971305633121e-05,0.00414330502984502,1.33235294117647,28,3
"s__Prevotella_ihumii","GO.0006167.PANTHER.",-0.450549450549451,0.771428571428571,13,15,0.00063402255010448,0.0222873946974854,1.22197802197802,5,3
"s__Anaerostipes_hadrus","GO.0006167.PANTHER.",0.747058823529412,-0.178921568627451,16,17,0.0037420178905354,0.0383774392959561,0.925980392156863,9,3
"s__Faecalibacterium_prausnitzii","GO.0006754.PANTHER.",0.544117647058823,-0.788235294117647,16,16,3.15971305633121e-05,0.00414330502984502,1.33235294117647,28,3
"s__Prevotella_ihumii","GO.0006754.PANTHER.",-0.450549450549451,0.771428571428571,13,15,0.00063402255010448,0.0222873946974854,1.22197802197802,5,3
"s__Anaerostipes_hadrus","GO.0006754.PANTHER.",0.747058823529412,-0.178921568627451,16,17,0.0037420178905354,0.0383774392959561,0.925980392156863,9,3
"s__Prevotellamassilia_timonensis","GO.0015099.PANTHER.",0.445454545454545,-0.767857142857143,11,15,0.001553330652323,0.0292909645693478,1.21331168831169,5,1
"s__Oscillibacter_sp._ER4","GO.0019213.PANTHER.",-0.3,0.74264705882353,15,17,0.00173873445863466,0.0299231959515272,1.04264705882353,18,1
"s__Prevotella_disiens","GO.0070569.InterPro.",-0.802197802197802,0.0928571428571429,13,15,0.00669151240848979,0.0478857115155213,0.895054945054945,37,1
"s__Ruminococcus_bromii","GO.0004784.PANTHER.",0.156043956043956,-0.737745098039216,14,17,0.0076972782970686,0.0497281339037655,0.893789054083172,6,1
"s__Anaerostipes_hadrus","GO.0042174.InterPro.",0.738235294117647,-0.0415584415584416,16,21,0.00818180152229371,0.0509089872498275,0.779793735676089,9,1
"s__Prevotella_pectinovora","GO.0008760.PANTHER.",0.187878787878788,-0.818681318681319,10,13,0.00842121445697814,0.0513126849813798,1.00656010656011,6,1
"s__Ruminococcus_torques","GO.0015649.InterPro.",-0.538235294117647,0.711042311661507,16,18,0.000127059849343935,0.0103978018561968,1.24927760577915,14,1
"s__Ruminococcus_torques","GO.0046411.InterPro.",-0.538235294117647,0.711042311661507,16,18,0.000127059849343935,0.0103978018561968,1.24927760577915,14,1
"s__Peptostreptococcus_anaerobius","GO.0004730.PANTHER.",0.873626373626374,-0.0147058823529412,13,16,0.00161881278482879,0.0292909645693478,0.888332255979315,9,1
"s__Peptostreptococcus_anaerobius","GO.0016798.PANTHER.",0.873626373626374,-0.0147058823529412,13,16,0.00161881278482879,0.0292909645693478,0.888332255979315,9,1
"s__Catenibacterium_mitsuokai","GO.0001731.PANTHER.",-0.82967032967033,0.00701754385964912,13,19,0.00402819008327945,0.0393300882149758,0.836687873529979,10,1
"s__Catenibacterium_mitsuokai","GO.0002188.PANTHER.",-0.82967032967033,-0.0473684210526316,13,19,0.00605680694069705,0.0469247194240023,0.782301908617698,10,2
"s__Mediterraneibacter_faecis","GO.0002188.PANTHER.",-0.791666666666667,-0.0976849237718803,17,22,0.00667386266427532,0.0478564786169986,0.693981742894786,21,2
"s__Prevotella_hominis","GO.0000166.PANTHER.",0.32967032967033,-0.713106295149639,13,18,0.00325693183614772,0.0370411054860726,1.04277662481997,7,1
"s__Anaerobutyricum_hallii","GO.0006825.InterPro.",-0.835164835164835,-0.0964912280701754,13,19,0.00759915740865443,0.0495891438916228,0.73867360709466,6,1
"s__Faecalibacterium_sp._HTFF","GO.0017108.InterPro.",-0.854545454545454,0.25,11,15,0.00121685790152085,0.0268676607067451,1.10454545454545,3,1
"s__Faecalibacterium_sp._HTFF","GO.0033567.InterPro.",-0.854545454545454,0.25,11,15,0.00121685790152085,0.0268676607067451,1.10454545454545,3,1
"s__Prevotellamassilia_timonensis","GO.0002184.PANTHER.",0.418181818181818,-0.841758241758242,10,14,0.000824249632095717,0.0237211320971616,1.25994005994006,5,1
"s__Prevotellamassilia_timonensis","GO.0006654.InterPro.",0.300699300699301,-0.863736263736264,12,14,0.000472535085614386,0.0222873946974854,1.16443556443556,5,1
"s__Ruminococcus_gnavus","GO.0009067.PANTHER.",-0.803921568627451,-0.0428571428571429,18,15,0.00699344105114985,0.0479084660746732,0.761064425770308,12,1
